LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	csmmdx1
Date	2024/07/24
Time	13:39:49.0808582305908203125
***End_of_Header***	
	
Channels	2		
Samples	730	730	
Date	2024/07/24	2024/07/24	
Time	13:39:49.0808582305908203125	13:39:49.0808582305908203125	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	
***End_of_Header***			
X_Value	Untitled	Untitled 1	Comment
	-22.592546	-3.372913E-5
	-22.492682	-3.358745E-5
	-22.390741	-3.365803E-5
	-22.291004	-3.353679E-5
	-22.192171	-3.343057E-5
	-22.091139	-3.345037E-5
	-21.990370	-3.335993E-5
	-21.891901	-3.334924E-5
	-21.790653	-3.332406E-5
	-21.691532	-3.326850E-5
	-21.592094	-3.323778E-5
	-21.492758	-3.319247E-5
	-21.390341	-3.312164E-5
	-21.292477	-3.316173E-5
	-21.192883	-3.313660E-5
	-21.090099	-3.290903E-5
	-20.992187	-3.297482E-5
	-20.893450	-3.297445E-5
	-20.794056	-3.288318E-5
	-20.690170	-3.276734E-5
	-20.591940	-3.273722E-5
	-20.493322	-3.270650E-5
	-20.391750	-3.264063E-5
	-20.291410	-3.264060E-5
	-20.192385	-3.256479E-5
	-20.092924	-3.248370E-5
	-19.990763	-3.252924E-5
	-19.891176	-3.238768E-5
	-19.793131	-3.235723E-5
	-19.690891	-3.238745E-5
	-19.592102	-3.225584E-5
	-19.492682	-3.224553E-5
	-19.393808	-3.222566E-5
	-19.291834	-3.214934E-5
	-19.193871	-3.209403E-5
	-19.095177	-3.211886E-5
	-18.991732	-3.210369E-5
	-18.893356	-3.196686E-5
	-18.793364	-3.196725E-5
	-18.691286	-3.193664E-5
	-18.591848	-3.181526E-5
	-18.493303	-3.176961E-5
	-18.394209	-3.170382E-5
	-18.292833	-3.169379E-5
	-18.192516	-3.164369E-5
	-18.093897	-3.156754E-5
	-17.991241	-3.144568E-5
	-17.892670	-3.156707E-5
	-17.793026	-3.146087E-5
	-17.693918	-3.134966E-5
	-17.593712	-3.139490E-5
	-17.493387	-3.133449E-5
	-17.394291	-3.116743E-5
	-17.291332	-3.123849E-5
	-17.191647	-3.114217E-5
	-17.094288	-3.108653E-5
	-16.995354	-3.107129E-5
	-16.891777	-3.103582E-5
	-16.794651	-3.092942E-5
	-16.695198	-3.089897E-5
	-16.593155	-3.098973E-5
	-16.492580	-3.077756E-5
	-16.394012	-3.074199E-5
	-16.295134	-3.074204E-5
	-16.192673	-3.064582E-5
	-16.094488	-3.065091E-5
	-15.995516	-3.063559E-5
	-15.893029	-3.052920E-5
	-15.794377	-3.051391E-5
	-15.696028	-3.049862E-5
	-15.591834	-3.034220E-5
	-15.494726	-3.038734E-5
	-15.394629	-3.028632E-5
	-15.295546	-3.020536E-5
	-15.192523	-3.005879E-5
	-15.094279	-3.013951E-5
	-14.995083	-3.009397E-5
	-14.892353	-2.996744E-5
	-14.793859	-3.000269E-5
	-14.694548	-2.992675E-5
	-14.595171	-2.988125E-5
	-14.493813	-2.979513E-5
	-14.394857	-2.984545E-5
	-14.295687	-2.964322E-5
	-14.193775	-2.971396E-5
	-14.094175	-2.961800E-5
	-13.995797	-2.964293E-5
	-13.895632	-2.942555E-5
	-13.793892	-2.948125E-5
	-13.694152	-2.944112E-5
	-13.595071	-2.935446E-5
	-13.493342	-2.930892E-5
	-13.394369	-2.933430E-5
	-13.295857	-2.912670E-5
	-13.196313	-2.918232E-5
	-13.094552	-2.917215E-5
	-12.994915	-2.898521E-5
	-12.895786	-2.894972E-5
	-12.793861	-2.893941E-5
	-12.694997	-2.886356E-5
	-12.595950	-2.881813E-5
	-12.493531	-2.883315E-5
	-12.395152	-2.873700E-5
	-12.294454	-2.862062E-5
	-12.195933	-2.869146E-5
	-12.094905	-2.862035E-5
	-11.993567	-2.844843E-5
	-11.894756	-2.847904E-5
	-11.793634	-2.841783E-5
	-11.694498	-2.831650E-5
	-11.595989	-2.838230E-5
	-11.496634	-2.822548E-5
	-11.393523	-2.811927E-5
	-11.295226	-2.819497E-5
	-11.195379	-2.804881E-5
	-11.092859	-2.789143E-5
	-10.994260	-2.801270E-5
	-10.895308	-2.780525E-5
	-10.796432	-2.775445E-5
	-10.692936	-2.779537E-5
	-10.594247	-2.770908E-5
	-10.495064	-2.761294E-5
	-10.392607	-2.759267E-5
	-10.294165	-2.745612E-5
	-10.193470	-2.738026E-5
	-10.094870	-2.741038E-5
	-9.993163	-2.732946E-5
	-9.893852	-2.723326E-5
	-9.795042	-2.718795E-5
	-9.692762	-2.709645E-5
	-9.593685	-2.709654E-5
	-9.494305	-2.701055E-5
	-9.391584	-2.690910E-5
	-9.291971	-2.685340E-5
	-9.192690	-2.679780E-5
	-9.094501	-2.674213E-5
	-8.992537	-2.669143E-5
	-8.892235	-2.656492E-5
	-8.793179	-2.644326E-5
	-8.691199	-2.639282E-5
	-8.592171	-2.634719E-5
	-8.492463	-2.618519E-5
	-8.393322	-2.613477E-5
	-8.293066	-2.616473E-5
	-8.192729	-2.596754E-5
	-8.093190	-2.595734E-5
	-7.991776	-2.590646E-5
	-7.891749	-2.562861E-5
	-7.793132	-2.564849E-5
	-7.694677	-2.560780E-5
	-7.590950	-2.544591E-5
	-7.492449	-2.536997E-5
	-7.392521	-2.526394E-5
	-7.290435	-2.508660E-5
	-7.191911	-2.504095E-5
	-7.092487	-2.496496E-5
	-6.994447	-2.484836E-5
	-6.891459	-2.471189E-5
	-6.791103	-2.461051E-5
	-6.693035	-2.442834E-5
	-6.591108	-2.428664E-5
	-6.491494	-2.418537E-5
	-6.392936	-2.405859E-5
	-6.290422	-2.390683E-5
	-6.191472	-2.380034E-5
	-6.091537	-2.348675E-5
	-5.993045	-2.348133E-5
	-5.891392	-2.337534E-5
	-5.791817	-2.305107E-5
	-5.692594	-2.291432E-5
	-5.590611	-2.277279E-5
	-5.489772	-2.254491E-5
	-5.391659	-2.239295E-5
	-5.294638	-2.230166E-5
	-5.190275	-2.196247E-5
	-5.092403	-2.184105E-5
	-4.992195	-2.159301E-5
	-4.890450	-2.134491E-5
	-4.790887	-2.116242E-5
	-4.691818	-2.091956E-5
	-4.592500	-2.064106E-5
	-4.490989	-2.038296E-5
	-4.391957	-2.017527E-5
	-4.291569	-1.982608E-5
	-4.190125	-1.958302E-5
	-4.089894	-1.928426E-5
	-3.992386	-1.896520E-5
	-3.892994	-1.868176E-5
	-3.789561	-1.837304E-5
	-3.691039	-1.796790E-5
	-3.591830	-1.769450E-5
	-3.490463	-1.739057E-5
	-3.390377	-1.694012E-5
	-3.293453	-1.668676E-5
	-3.189105	-1.618058E-5
	-3.089099	-1.581104E-5
	-2.991107	-1.544145E-5
	-2.891519	-1.494540E-5
	-2.790441	-1.457051E-5
	-2.690348	-1.409472E-5
	-2.591716	-1.368953E-5
	-2.487468	-1.314284E-5
	-2.391263	-1.271737E-5
	-2.290557	-1.223143E-5
	-2.191865	-1.168975E-5
	-2.087500	-1.109741E-5
	-1.990686	-1.065169E-5
	-1.891082	-1.011506E-5
	-1.788445	-9.456939E-6
	-1.687817	-8.839243E-6
	-1.591042	-8.282331E-6
	-1.491824	-7.705105E-6
	-1.388781	-7.107730E-6
	-1.289753	-6.510194E-6
	-1.190250	-5.710283E-6
	-1.086294	-5.072391E-6
	-0.989405	-4.393911E-6
	-0.888992	-3.766138E-6
	-0.791283	-3.092695E-6
	-0.688138	-2.267460E-6
	-0.590339	-1.604189E-6
	-0.490834	-8.548729E-7
	-0.387268	-6.506480E-8
	-0.290084	6.234620E-7
	-0.190267	1.458803E-6
	-0.089134	2.223247E-6
	0.012099	3.094045E-6
	0.099257	3.868648E-6
	0.198460	4.734393E-6
	0.297659	5.488652E-6
	0.397777	6.506361E-6
	0.499204	7.356855E-6
	0.597391	8.313649E-6
	0.698217	9.300948E-6
	0.798724	1.028295E-5
	0.899256	1.137163E-5
	0.998355	1.243983E-5
	1.095625	1.335606E-5
	1.199087	1.460159E-5
	1.297058	1.564935E-5
	1.397288	1.680892E-5
	1.499631	1.806450E-5
	1.598934	1.913779E-5
	1.697736	2.039846E-5
	1.796929	2.164376E-5
	1.897725	2.284836E-5
	1.996530	2.412426E-5
	2.097474	2.551170E-5
	2.199292	2.687337E-5
	2.298806	2.826572E-5
	2.397613	2.967833E-5
	2.496696	3.109566E-5
	2.598755	3.257931E-5
	2.698261	3.408800E-5
	2.797430	3.559119E-5
	2.899585	3.715579E-5
	2.998477	3.865931E-5
	3.097782	4.023890E-5
	3.196181	4.178818E-5
	3.298495	4.352433E-5
	3.397787	4.514423E-5
	3.496594	4.675430E-5
	3.599873	4.868356E-5
	3.698869	5.034409E-5
	3.798184	5.209594E-5
	3.900000	5.388788E-5
	3.999268	5.566438E-5
	4.099821	5.746718E-5
	4.197390	5.927943E-5
	4.299739	6.131984E-5
	4.399642	6.309167E-5
	4.496277	6.496938E-5
	4.600558	6.706559E-5
	4.699677	6.892892E-5
	4.798251	7.091319E-5
	4.898196	7.307548E-5
	5.000439	7.503985E-5
	5.099633	7.708000E-5
	5.198733	7.920632E-5
	5.300815	8.130647E-5
	5.400380	8.343372E-5
	5.498596	8.569716E-5
	5.596384	8.768524E-5
	5.700811	9.007581E-5
	5.800307	9.230830E-5
	5.899257	9.444052E-5
	6.000180	9.676265E-5
	6.099319	9.914273E-5
	6.197352	0.000101
	6.298794	0.000104
	6.400001	0.000106
	6.499815	0.000108
	6.598671	0.000111
	6.701240	0.000113
	6.800053	0.000116
	6.898637	0.000118
	7.001416	0.000121
	7.101512	0.000124
	7.199713	0.000126
	7.299213	0.000129
	7.399863	0.000131
	7.500857	0.000134
	7.600065	0.000136
	7.701142	0.000139
	7.799319	0.000142
	7.899963	0.000145
	7.998114	0.000147
	8.100300	0.000150
	8.201022	0.000153
	8.299894	0.000156
	8.399879	0.000159
	8.500741	0.000161
	8.598875	0.000164
	8.698977	0.000167
	8.801572	0.000170
	8.898664	0.000173
	8.999014	0.000176
	9.101418	0.000179
	9.201111	0.000182
	9.299836	0.000185
	9.399087	0.000188
	9.501612	0.000191
	9.601056	0.000194
	9.698950	0.000197
	9.802224	0.000200
	9.899874	0.000203
	9.999972	0.000206
	10.101874	0.000209
	10.201885	0.000213
	10.299155	0.000216
	10.400618	0.000219
	10.501936	0.000222
	10.602302	0.000226
	10.698844	0.000229
	10.803996	0.000232
	10.902134	0.000235
	11.002300	0.000239
	11.100023	0.000242
	11.201445	0.000245
	11.302032	0.000249
	11.400279	0.000252
	11.502756	0.000256
	11.601072	0.000259
	11.701712	0.000263
	11.799954	0.000266
	11.902655	0.000270
	12.001110	0.000273
	12.101199	0.000276
	12.202903	0.000280
	12.302450	0.000284
	12.400953	0.000287
	12.501471	0.000291
	12.602635	0.000295
	12.700644	0.000298
	12.800431	0.000302
	12.903104	0.000306
	13.003178	0.000309
	13.100467	0.000313
	13.199807	0.000317
	13.303277	0.000320
	13.400138	0.000324
	13.500648	0.000328
	13.603833	0.000332
	13.702065	0.000336
	13.800999	0.000340
	13.902855	0.000343
	14.000707	0.000347
	14.101707	0.000351
	14.201136	0.000355
	14.303104	0.000359
	14.401393	0.000363
	14.500089	0.000366
	14.602542	0.000371
	14.699934	0.000375
	14.801903	0.000378
	14.899861	0.000383
	15.002308	0.000388
	15.102205	0.000391
	15.198997	0.000395
	15.302066	0.000400
	15.400583	0.000403
	15.499850	0.000408
	15.599568	0.000413
	15.700985	0.000416
	15.800668	0.000421
	15.900326	0.000425
	16.002972	0.000429
	16.100574	0.000433
	16.199829	0.000438
	16.299791	0.000442
	16.400934	0.000447
	16.499708	0.000451
	16.598209	0.000455
	16.701710	0.000460
	16.798704	0.000465
	16.899263	0.000469
	17.001738	0.000473
	17.099234	0.000478
	17.199358	0.000482
	17.298691	0.000487
	17.399616	0.000492
	17.499495	0.000496
	17.599617	0.000501
	17.701740	0.000506
	17.800768	0.000510
	17.899479	0.000515
	17.998623	0.000520
	18.101830	0.000525
	18.198933	0.000529
	18.298267	0.000534
	18.400211	0.000539
	18.498833	0.000544
	18.598866	0.000549
	18.698053	0.000554
	18.798792	0.000559
	18.899137	0.000564
	18.998396	0.000569
	19.099983	0.000574
	19.199511	0.000579
	19.296728	0.000584
	19.397493	0.000589
	19.500519	0.000594
	19.598980	0.000599
	19.698269	0.000605
	19.799274	0.000609
	19.898396	0.000615
	19.997667	0.000621
	20.096006	0.000625
	20.198629	0.000631
	20.298758	0.000637
	20.396864	0.000642
	20.499117	0.000647
	20.597563	0.000653
	20.695652	0.000658
	20.798716	0.000664
	20.897816	0.000670
	20.998417	0.000675
	21.096016	0.000681
	21.197897	0.000687
	21.297756	0.000693
	21.397095	0.000698
	21.498234	0.000704
	21.597828	0.000710
	21.697329	0.000715
	21.796385	0.000722
	21.898903	0.000728
	21.998400	0.000734
	22.096685	0.000740
	22.199751	0.000747
	22.297667	0.000752
	22.395527	0.000759
	22.495621	0.000765
	22.597895	0.000771
	22.698153	0.000778
	22.796820	0.000785
	22.895781	0.000790
